hetio_id	name	het_type	in_sem	final_id	fin_type
C0020502	Hyperparathyroidism	Side Effect	True	UMLS:C0020502	Disorders
C0020503	Hyperparathyroidism secondary	Side Effect	True	UMLS:C0020503	Disorders
C0020505	Hyperphagia	Side Effect	True	UMLS:C0020505	Disorders
C0020507	Hyperplasia	Side Effect	True	UMLS:C0020507	Disorders
C0020510	Nodular regenerative hyperplasia	Side Effect	True	UMLS:C0020510	Disorders
C0020514	Hyperprolactinaemia	Side Effect	True	UMLS:C0020514	Disorders
C0020517	Hypersensitivity	Side Effect	True	UMLS:C0020517	Disorders
C0020522	Type IV hypersensitivity reaction	Side Effect	True	UMLS:C0020522	Disorders
C0020523	Type I hypersensitivity	Side Effect	True	UMLS:C0020523	Disorders
C0020532	Hypersplenism	Side Effect	True	UMLS:C0020532	Disorders
C0020538	Hypertension	Side Effect	True	UMLS:C0020538	Disorders
C0020540	Malignant hypertension	Side Effect	False	C0020540	Disorders
C0020541	Portal hypertension	Side Effect	True	UMLS:C0020541	Disorders
C0020542	Pulmonary hypertension	Side Effect	False	C0020542	Disorders
C0020545	Renovascular hypertension	Side Effect	False	C0020545	Disorders
C0020546	Hypertensive crisis	Side Effect	True	UMLS:C0020546	Disorders
C0020550	Hyperthyroidism	Side Effect	True	UMLS:C0020550	Disorders
C0020555	Hypertrichosis	Side Effect	True	UMLS:C0020555	Disorders
C0020557	Hypertriglyceridaemia	Side Effect	True	UMLS:C0020557	Disorders
C0020564	Hypertrophy	Side Effect	True	UMLS:C0020564	Disorders
C0020565	Hypertrophy of breast	Side Effect	True	UMLS:C0020565	Disorders
C0020569	Salivary gland enlargement	Side Effect	True	UMLS:C0020569	Disorders
C0020578	Hyperventilation	Side Effect	True	UMLS:C0020578	Disorders
C0020579	Hypervitaminosis A	Side Effect	True	UMLS:C0020579	Disorders
C0020580	Hypoaesthesia	Side Effect	True	UMLS:C0020580	Disorders
C0020581	Hyphaema	Side Effect	True	UMLS:C0020581	Disorders
C0020598	Hypocalcaemia	Side Effect	True	UMLS:C0020598	Disorders
C0020599	Hypocalciuria	Side Effect	True	UMLS:C0020599	Disorders
C0020604	Hypochondriasis	Side Effect	True	UMLS:C0020604	Disorders
C0020615	Hypoglycaemia	Side Effect	True	UMLS:C0020615	Disorders
C0020617	Hypoglycaemic coma	Side Effect	True	UMLS:C0020617	Disorders
C0020619	Hypogonadism	Side Effect	True	UMLS:C0020619	Disorders
C0020620	Hypohidrosis	Side Effect	True	UMLS:C0020620	Disorders
C0020621	Hypokalaemia	Side Effect	True	UMLS:C0020621	Disorders
C0020624	Hypomenorrhoea	Side Effect	True	UMLS:C0020624	Disorders
C0020625	Hyponatraemia	Side Effect	True	UMLS:C0020625	Disorders
C0020626	Hypoparathyroidism	Side Effect	True	UMLS:C0020626	Disorders
C0020635	Hypopituitarism	Side Effect	True	UMLS:C0020635	Disorders
C0020639	Hypoproteinaemia	Side Effect	True	UMLS:C0020639	Disorders
C0020640	Factor II deficiency	Side Effect	True	UMLS:C0020640	Disorders
C0020649	Hypotension	Side Effect	True	UMLS:C0020649	Disorders
C0020651	Orthostatic hypotension	Side Effect	True	UMLS:C0020651	Disorders
C0020672	Body temperature decreased	Side Effect	True	UMLS:C0020672	Disorders
C0020676	Hypothyroidism	Side Effect	True	UMLS:C0020676	Disorders
C0020678	Hypotrichosis	Side Effect	True	UMLS:C0020678	Disorders
C0020683	Hypovolaemic shock	Side Effect	True	UMLS:C0020683	Disorders
C0020701	Hysteria	Side Effect	True	UMLS:C0020701	Disorders
C0020757	Ichthyosis	Side Effect	True	UMLS:C0020757	Disorders
C0020877	Ileitis	Side Effect	False	C0020877	Disorders
C0020903	Illusion	Side Effect	True	UMLS:C0020903	Disorders
C0020964	Immune status	Side Effect	True	UMLS:C0020964	Physiology
C0020981	Angioimmunoblastic T-cell lymphoma	Side Effect	True	UMLS:C0020981	Disorders
C0021051	Immunodeficiency	Side Effect	True	UMLS:C0021051	Disorders
C0021053	Immune system disorder	Side Effect	True	UMLS:C0021053	Disorders
C0021061	Immunology test	Side Effect	False	C0021061	Disorders
C0021092	Cerumen impaction	Side Effect	True	UMLS:C0021092	Disorders
C0021099	Impetigo	Side Effect	True	UMLS:C0021099	Disorders
C0021100	Bullous impetigo	Side Effect	True	UMLS:C0021100	Disorders
C0021122	Impulse-control disorder	Side Effect	True	UMLS:C0021122	Disorders
C0021141	Inappropriate antidiuretic hormone secretion	Side Effect	True	UMLS:C0021141	Disorders
C0021167	Incontinence	Side Effect	True	UMLS:C0021167	Disorders
C0021177	Libido increased	Side Effect	True	UMLS:C0021177	Disorders
C0021290	Neonatal disorder	Side Effect	True	UMLS:C0021290	Disorders
C0021294	Premature baby	Side Effect	True	UMLS:C0021294	Disorders
C0021308	Infarction	Side Effect	True	UMLS:C0021308	Disorders
C0021313	Kidney infection	Side Effect	True	UMLS:C0021313	Disorders
C0021345	Infectious mononucleosis	Side Effect	True	UMLS:C0021345	Disorders
C0021359	Infertility	Side Effect	True	UMLS:C0021359	Disorders
C0021361	Infertility female	Side Effect	True	UMLS:C0021361	Disorders
C0021364	Infertility male	Side Effect	True	UMLS:C0021364	Disorders
C0021368	Inflammation	Side Effect	True	UMLS:C0021368	Disorders
C0021390	Inflammatory bowel disease	Side Effect	True	UMLS:C0021390	Disorders
C0021400	Influenza	Side Effect	True	UMLS:C0021400	Disorders
C0021564	Insect bite NOS	Side Effect	True	UMLS:C0021564	Disorders
C0021605	Insomnia NEC	Side Effect	False	C0021605	Disorders
C0021655	Insulin resistance	Side Effect	True	UMLS:C0021655	Disorders
C0021670	Insulinoma	Side Effect	True	UMLS:C0021670	Disorders
C0021775	Intermittent claudication	Side Effect	True	UMLS:C0021775	Disorders
C0021776	Intermittent explosive disorder	Side Effect	True	UMLS:C0021776	Disorders
C0021807	Intertrigo	Side Effect	True	UMLS:C0021807	Disorders
C0021831	Unspecified disorder of intestine	Side Effect	True	UMLS:C0021831	Disorders
C0021843	Intestinal obstruction	Side Effect	True	UMLS:C0021843	Disorders
C0021845	Intestinal perforation	Side Effect	True	UMLS:C0021845	Disorders
C0021847	Intestinal pseudo-obstruction	Side Effect	True	UMLS:C0021847	Disorders
C0021899	IUD expelled	Side Effect	True	UMLS:C0021899	Disorders
C0021933	Intussusception	Side Effect	True	UMLS:C0021933	Disorders
C0022073	Iridocyclitis	Side Effect	True	UMLS:C0022073	Disorders
C0022078	Iris disorder	Side Effect	True	UMLS:C0022078	Disorders
C0022081	Iritis	Side Effect	True	UMLS:C0022081	Disorders
C0022104	Irritable bowel syndrome	Side Effect	True	UMLS:C0022104	Disorders
C0022107	Irritability	Side Effect	True	UMLS:C0022107	Disorders
C0022116	Ischaemia	Side Effect	True	UMLS:C0022116	Disorders
C0022281	Eye pruritus	Side Effect	True	UMLS:C0022281	Disorders
C0022346	Jaundice	Side Effect	True	UMLS:C0022346	Disorders
C0022353	Jaundice neonatal	Side Effect	True	UMLS:C0022353	Disorders
C0022354	Jaundice cholestatic	Side Effect	True	UMLS:C0022354	Disorders
C0022362	Jaw disorder	Side Effect	True	UMLS:C0022362	Disorders
C0022408	Arthropathy	Side Effect	True	UMLS:C0022408	Disorders
C0022410	Joint instability	Side Effect	True	UMLS:C0022410	Disorders
C0022504	Kaposi's varicelliform eruption	Side Effect	True	UMLS:C0022504	Disorders
C0022541	Kearns-Sayre syndrome	Side Effect	True	UMLS:C0022541	Disorders
C0022568	Keratitis	Side Effect	True	UMLS:C0022568	Disorders
C0022572	Keratoacanthoma	Side Effect	False	C0022572	Disorders
C0022573	Keratoconjunctivitis	Side Effect	True	UMLS:C0022573	Disorders
C0022575	Keratoconjunctivitis sicca	Side Effect	True	UMLS:C0022575	Disorders
C0022578	Keratoconus	Side Effect	True	UMLS:C0022578	Disorders
C0022581	Acquired keratoderma	Side Effect	True	UMLS:C0022581	Disorders
C0022593	Keratosis	Side Effect	True	UMLS:C0022593	Disorders
C0022602	Actinic keratosis	Side Effect	True	UMLS:C0022602	Disorders
C0022603	Seborrhoeic keratosis	Side Effect	True	UMLS:C0022603	Disorders
C0022638	Ketosis	Side Effect	True	UMLS:C0022638	Disorders
C0022650	Calculus of kidney	Side Effect	True	UMLS:C0022650	Disorders
C0022656	Renal cortical necrosis	Side Effect	True	UMLS:C0022656	Disorders
C0022658	Nephropathy	Side Effect	True	UMLS:C0022658	Disorders
C0022660	Renal failure acute	Side Effect	True	UMLS:C0022660	Disorders
C0022661	Renal failure chronic	Side Effect	True	UMLS:C0022661	Disorders
C0022665	Renal neoplasm	Side Effect	False	C0022665	Disorders
C0022667	Renal papillary necrosis	Side Effect	True	UMLS:C0022667	Disorders
C0022672	Nephrosis lower nephron	Side Effect	True	UMLS:C0022672	Disorders
C0022680	Polycystic kidney	Side Effect	True	UMLS:C0022680	Disorders
C0022735	Klinefelter's syndrome	Side Effect	True	UMLS:C0022735	Disorders
C0022821	Kyphosis	Side Effect	True	UMLS:C0022821	Disorders
C0022876	Premature labour	Side Effect	True	UMLS:C0022876	Disorders
C0022890	Labyrinthine disorder	Side Effect	True	UMLS:C0022890	Disorders
C0022893	Labyrinthitis	Side Effect	True	UMLS:C0022893	Disorders
C0022904	Lacrimal disorder	Side Effect	True	UMLS:C0022904	Disorders
C0022906	Lacrimal duct obstruction	Side Effect	True	UMLS:C0022906	Disorders
C0022951	Lactose intolerance	Side Effect	True	UMLS:C0022951	Disorders
C0023051	Laryngeal disorder	Side Effect	True	UMLS:C0023051	Disorders
C0023052	Laryngeal oedema	Side Effect	True	UMLS:C0023052	Disorders
C0023055	Laryngeal neoplasm	Side Effect	True	UMLS:C0023055	Disorders
C0023066	Laryngospasm	Side Effect	True	UMLS:C0023066	Disorders
C0023067	Laryngitis	Side Effect	True	UMLS:C0023067	Disorders
C0023070	Laryngopharyngitis	Side Effect	True	UMLS:C0023070	Disorders
C0023182	Cerebrospinal fluid leakage	Side Effect	True	UMLS:C0023182	Disorders
C0023186	Learning disorder	Side Effect	True	UMLS:C0023186	Disorders
C0023211	Bundle branch block left	Side Effect	True	UMLS:C0023211	Disorders
C0023212	Left ventricular failure	Side Effect	True	UMLS:C0023212	Disorders
C0023218	Cramps of lower extremities	Side Effect	True	UMLS:C0023218	Disorders
C0023222	Leg pain	Side Effect	True	UMLS:C0023222	Disorders
C0023223	Leg ulcer	Side Effect	True	UMLS:C0023223	Disorders
C0023370	Leriche syndrome	Side Effect	True	UMLS:C0023370	Disorders
C0023380	Lethargy	Side Effect	True	UMLS:C0023380	Disorders
C0023418	Leukaemia	Side Effect	False	C0023418	Disorders
C0023434	Chronic lymphocytic leukaemia	Side Effect	True	UMLS:C0023434	Disorders
C0023440	Erythroleukaemia	Side Effect	True	UMLS:C0023440	Disorders
C0023448	Lymphocytic leukaemia	Side Effect	False	C0023448	Disorders
C0023449	Acute lymphocytic leukaemia	Side Effect	True	UMLS:C0023449	Disorders
C0023467	Acute myeloid leukaemia	Side Effect	False	C0023467	Disorders
C0023470	Myeloid leukaemia	Side Effect	False	C0023470	Disorders
C0023473	Chronic myeloid leukaemia	Side Effect	False	C0023473	Disorders
C0023474	Chronic phase chronic myeloid leukemia	Side Effect	True	UMLS:C0023474	Disorders
C0023480	Chronic myelomonocytic leukaemia	Side Effect	True	UMLS:C0023480	Disorders
C0023484	Plasma cell leukaemia	Side Effect	False	C0023484	Disorders
C0023487	Acute promyelocytic leukaemia	Side Effect	True	UMLS:C0023487	Disorders
C0023501	Leukaemoid reaction	Side Effect	True	UMLS:C0023501	Disorders
C0023510	White blood cell disorder	Side Effect	True	UMLS:C0023510	Disorders
C0023518	Leukocytosis	Side Effect	True	UMLS:C0023518	Disorders
C0023524	Progressive multifocal leukoencephalopathy	Side Effect	True	UMLS:C0023524	Disorders
C0023529	Periventricular leukomalacia	Side Effect	True	UMLS:C0023529	Disorders
C0023530	Leukopenia	Side Effect	True	UMLS:C0023530	Disorders
C0023531	Leukoplakia	Side Effect	True	UMLS:C0023531	Disorders
C0023532	Leukoplakia oral	Side Effect	True	UMLS:C0023532	Disorders
C0023533	Leukorrhea	Side Effect	True	UMLS:C0023533	Disorders
C0023646	Lichen planus	Side Effect	True	UMLS:C0023646	Disorders
C0023648	Bullous lichen planus	Side Effect	True	UMLS:C0023648	Disorders
C0023787	Lipodystrophy	Side Effect	True	UMLS:C0023787	Disorders
C0023794	Lipidosis	Side Effect	True	UMLS:C0023794	Disorders
C0023798	Lipoma	Side Effect	True	UMLS:C0023798	Disorders
C0023801	Lipomatosis	Side Effect	True	UMLS:C0023801	Disorders
C0023860	Listeriosis	Side Effect	True	UMLS:C0023860	Disorders
C0023885	Liver abscess	Side Effect	True	UMLS:C0023885	Disorders
C0023890	Hepatic cirrhosis	Side Effect	True	UMLS:C0023890	Disorders
C0023891	Cirrhosis alcoholic	Side Effect	True	UMLS:C0023891	Disorders
C0023895	Liver disorder	Side Effect	True	UMLS:C0023895	Disorders
C0023903	Hepatic neoplasm	Side Effect	False	C0023903	Disorders
C0023976	Long QT syndrome	Side Effect	True	UMLS:C0023976	Disorders
C0024031	Low back pain	Side Effect	True	UMLS:C0024031	Disorders
C0024032	Birth weight low	Side Effect	True	UMLS:C0024032	Disorders
C0024050	Lower gastrointestinal haemorrhage	Side Effect	True	UMLS:C0024050	Disorders
C0024103	Breast mass	Side Effect	True	UMLS:C0024103	Disorders
C0024115	Lung disorder	Side Effect	True	UMLS:C0024115	Disorders
C0024117	Chronic obstructive pulmonary disease	Side Effect	True	UMLS:C0024117	Disorders
C0024121	Lung neoplasm	Side Effect	True	UMLS:C0024121	Disorders
C0024137	Cutaneous lupus erythematosus	Side Effect	True	UMLS:C0024137	Disorders
C0024138	Discoid lupus erythematosus	Side Effect	True	UMLS:C0024138	Disorders
C0024141	Systemic lupus erythematosus	Side Effect	True	UMLS:C0024141	Disorders
C0024198	Lyme disease	Side Effect	True	UMLS:C0024198	Disorders
C0024205	Lymphadenitis	Side Effect	True	UMLS:C0024205	Disorders
C0024225	Lymphangitis	Side Effect	True	UMLS:C0024225	Disorders
C0024228	Lymphatic disorder	Side Effect	True	UMLS:C0024228	Disorders
C0024236	Lymphoedema	Side Effect	True	UMLS:C0024236	Disorders
C0024248	Lymphocele	Side Effect	True	UMLS:C0024248	Disorders
C0024282	Lymphocytosis	Side Effect	True	UMLS:C0024282	Disorders
C0024291	Hemophagocytic lymphohistiocytosis	Side Effect	True	UMLS:C0024291	Disorders
C0024299	Lymphoma	Side Effect	False	C0024299	Disorders
C0024305	Non-Hodgkin's lymphoma	Side Effect	False	C0024305	Disorders
C0024312	Lymphopenia	Side Effect	True	UMLS:C0024312	Disorders
C0024314	Lymphoproliferative disorder	Side Effect	True	UMLS:C0024314	Disorders
C0024437	Macular degeneration	Side Effect	True	UMLS:C0024437	Disorders
C0024440	Cystoid macular oedema	Side Effect	True	UMLS:C0024440	Disorders
C0024441	Macular hole	Side Effect	True	UMLS:C0024441	Disorders
C0024523	Malabsorption	Side Effect	True	UMLS:C0024523	Disorders
C0024528	Malaise and fatigue	Side Effect	False	C0024528	Disorders
C0024530	Malaria	Side Effect	True	UMLS:C0024530	Disorders
C0024623	Gastric cancer	Side Effect	False	C0024623	Disorders
C0024790	Paroxysmal nocturnal haemoglobinuria	Side Effect	False	C0024790	Disorders
C0024894	Mastitis	Side Effect	True	UMLS:C0024894	Disorders
C0024899	Mastocytosis	Side Effect	True	UMLS:C0024899	Disorders
C0024902	Breast pain	Side Effect	True	UMLS:C0024902	Disorders
C0024904	Mastoiditis	Side Effect	True	UMLS:C0024904	Disorders
C0025007	Measles	Side Effect	True	UMLS:C0025007	Disorders
C0025061	Mediastinal disorder	Side Effect	True	UMLS:C0025061	Disorders
C0025063	Mediastinum neoplasm	Side Effect	False	C0025063	Disorders
C0025160	Megacolon	Side Effect	True	UMLS:C0025160	Disorders
C0025162	Megacolon toxic	Side Effect	True	UMLS:C0025162	Disorders
C0025193	Melancholia	Side Effect	True	UMLS:C0025193	Disorders
C0025202	Malignant melanoma	Side Effect	True	UMLS:C0025202	Disorders
C0025209	Melanosis	Side Effect	True	UMLS:C0025209	Disorders
C0025218	Chloasma	Side Effect	True	UMLS:C0025218	Disorders
C0025222	Melaena	Side Effect	True	UMLS:C0025222	Disorders
C0025274	Menarche	Side Effect	True	UMLS:C0025274	Physiology
C0025281	Meniere's disease	Side Effect	True	UMLS:C0025281	Disorders
C0025286	Meningioma	Side Effect	False	C0025286	Disorders
C0025287	Meningism	Side Effect	True	UMLS:C0025287	Disorders
C0025289	Meningitis	Side Effect	True	UMLS:C0025289	Disorders
C0025290	Meningitis aseptic	Side Effect	True	UMLS:C0025290	Disorders
C0025297	Meningitis viral	Side Effect	True	UMLS:C0025297	Disorders
C0025309	Meningoencephalitis	Side Effect	True	UMLS:C0025309	Disorders
C0025312	Meningomyelocele	Side Effect	True	UMLS:C0025312	Disorders
C0025319	Menopausal disorder	Side Effect	True	UMLS:C0025319	Disorders
C0025320	Menopause	Side Effect	True	UMLS:C0025320	Physiology
C0025322	Premature menopause	Side Effect	True	UMLS:C0025322	Disorders
C0025323	Menorrhagia	Side Effect	True	UMLS:C0025323	Disorders
C0025345	Menstrual disorder	Side Effect	True	UMLS:C0025345	Disorders
C0025362	Mental retardation	Side Effect	True	UMLS:C0025362	Disorders
C0025500	Mesothelioma	Side Effect	True	UMLS:C0025500	Disorders
C0025517	Metabolic disorder	Side Effect	True	UMLS:C0025517	Disorders
C0025568	Metaplasia	Side Effect	True	UMLS:C0025568	Disorders
C0025637	Methaemoglobinaemia	Side Effect	False	C0025637	Disorders
C0025874	Metrorrhagia	Side Effect	True	UMLS:C0025874	Disorders
C0025958	Microcephaly	Side Effect	True	UMLS:C0025958	Disorders
C0026113	Miliaria	Side Effect	True	UMLS:C0026113	Disorders
C0026205	Miosis	Side Effect	True	UMLS:C0026205	Disorders
C0026265	Mitral valve disease	Side Effect	True	UMLS:C0026265	Disorders
C0026266	Mitral valve incompetence	Side Effect	True	UMLS:C0026266	Disorders
C0026272	Mixed connective tissue disease	Side Effect	True	UMLS:C0026272	Disorders
C0026393	Molluscum contagiosum	Side Effect	True	UMLS:C0026393	Disorders
C0026603	Motion sickness	Side Effect	True	UMLS:C0026603	Disorders
C0026633	Congenital oral malformation	Side Effect	False	C0026633	Disorders
C0026636	Oral disorder	Side Effect	True	UMLS:C0026636	Disorders
C0026640	Oral neoplasm	Side Effect	True	UMLS:C0026640	Disorders
C0026650	Movement disorder	Side Effect	True	UMLS:C0026650	Disorders
C0026718	Mucormycosis	Side Effect	True	UMLS:C0026718	Disorders
C0026751	Multiparous	Side Effect	True	UMLS:C0026751	Disorders
C0026764	Plasma cell myeloma	Side Effect	False	C0026764	Disorders
C0026766	Multi-organ failure	Side Effect	True	UMLS:C0026766	Disorders
C0026769	Multiple sclerosis	Side Effect	True	UMLS:C0026769	Disorders
C0026821	Cramp muscle	Side Effect	True	UMLS:C0026821	Disorders
C0026825	Muscle tone flaccid	Side Effect	True	UMLS:C0026825	Disorders
C0026826	Hypertonia	Side Effect	True	UMLS:C0026826	Disorders
C0026827	Hypotonia	Side Effect	True	UMLS:C0026827	Disorders
C0026836	Muscle relaxation	Side Effect	True	UMLS:C0026836	Physiology
C0026837	Muscle rigidity	Side Effect	True	UMLS:C0026837	Disorders
C0026838	Muscle spasticity	Side Effect	True	UMLS:C0026838	Disorders
C0026846	Muscle atrophy	Side Effect	True	UMLS:C0026846	Disorders
C0026848	Myopathy	Side Effect	True	UMLS:C0026848	Disorders
C0026857	Musculoskeletal disorder	Side Effect	True	UMLS:C0026857	Disorders
C0026858	Musculoskeletal pain	Side Effect	True	UMLS:C0026858	Disorders
C0026884	Mutism	Side Effect	True	UMLS:C0026884	Disorders
C0026896	Myasthenia gravis	Side Effect	True	UMLS:C0026896	Disorders
C0026916	Mycobacterium avium complex infection	Side Effect	True	UMLS:C0026916	Disorders
C0026918	Mycobacterial infection	Side Effect	True	UMLS:C0026918	Disorders
C0026919	Atypical mycobacterial infection	Side Effect	True	UMLS:C0026919	Disorders
C0026946	Fungal infection	Side Effect	True	UMLS:C0026946	Disorders
C0026948	Mycosis fungoides	Side Effect	False	C0026948	Disorders
C0026961	Mydriasis	Side Effect	True	UMLS:C0026961	Disorders
C0026975	Myelitis	Side Effect	True	UMLS:C0026975	Disorders
C0026976	Myelitis transverse	Side Effect	True	UMLS:C0026976	Disorders
C0026985	Myelodysplasia	Side Effect	True	UMLS:C0026985	Disorders
C0026986	Myelodysplastic syndrome	Side Effect	True	UMLS:C0026986	Disorders
C0026987	Myelofibrosis	Side Effect	False	C0026987	Disorders
C0027013	Myeloid metaplasia	Side Effect	True	UMLS:C0027013	Disorders
C0027022	Myeloproliferative disorder	Side Effect	False	C0027022	Disorders
C0027051	Myocardial infarction	Side Effect	False	C0027051	Disorders
C0027059	Myocarditis	Side Effect	True	UMLS:C0027059	Disorders
C0027066	Myoclonus	Side Effect	True	UMLS:C0027066	Disorders
C0027073	Myofascial pain syndrome	Side Effect	True	UMLS:C0027073	Disorders
C0027080	Myoglobinuria	Side Effect	True	UMLS:C0027080	Disorders
C0027092	Myopia	Side Effect	False	C0027092	Disorders
C0027121	Myositis	Side Effect	True	UMLS:C0027121	Disorders
C0027125	Myotonia	Side Effect	True	UMLS:C0027125	Disorders
C0027134	Myringitis	Side Effect	True	UMLS:C0027134	Disorders
C0027145	Myxoedema	Side Effect	False	C0027145	Disorders
C0027339	Nail disorder	Side Effect	True	UMLS:C0027339	Disorders
C0027343	Ingrowing nail	Side Effect	True	UMLS:C0027343	Disorders
C0027404	Narcolepsy	Side Effect	True	UMLS:C0027404	Disorders
C0027424	Nasal congestion	Side Effect	True	UMLS:C0027424	Disorders
C0027429	Nasal obstruction	Side Effect	True	UMLS:C0027429	Disorders
C0027430	Nasal polyps	Side Effect	True	UMLS:C0027430	Disorders
C0027438	Nasopharyngeal disorder	Side Effect	True	UMLS:C0027438	Disorders
C0027441	Nasopharyngitis	Side Effect	True	UMLS:C0027441	Disorders
C0027497	Nausea	Side Effect	True	UMLS:C0027497	Disorders
C0027531	Neck injury	Side Effect	True	UMLS:C0027531	Disorders
C0027540	Necrosis	Side Effect	True	UMLS:C0027540	Physiology
C0027543	Necrosis ischaemic	Side Effect	True	UMLS:C0027543	Disorders
C0027562	Negativism	Side Effect	False	C0027562	Disorders
C0027609	Drug withdrawal syndrome neonatal	Side Effect	True	UMLS:C0027609	Disorders
C0027627	Metastasis	Side Effect	True	UMLS:C0027627	Disorders
C0027651	Neoplasm	Side Effect	True	UMLS:C0027651	Disorders
C0027697	Nephritis	Side Effect	True	UMLS:C0027697	Disorders
C0027707	Nephritis interstitial	Side Effect	True	UMLS:C0027707	Disorders
C0027709	Nephrocalcinosis	Side Effect	True	UMLS:C0027709	Disorders
C0027719	Nephrosclerosis	Side Effect	False	C0027719	Disorders
C0027720	Nephrosis	Side Effect	True	UMLS:C0027720	Disorders
C0027721	Lipoid nephrosis	Side Effect	True	UMLS:C0027721	Disorders
C0027726	Nephrotic syndrome	Side Effect	True	UMLS:C0027726	Disorders
C0027765	Nervous system disorder	Side Effect	True	UMLS:C0027765	Disorders
C0027769	Nervousness	Side Effect	True	UMLS:C0027769	Disorders
C0027794	Neural tube defect	Side Effect	True	UMLS:C0027794	Disorders
C0027796	Neuralgia	Side Effect	True	UMLS:C0027796	Disorders
C0027813	Neuritis	Side Effect	True	UMLS:C0027813	Disorders
C0027822	Neurodermatitis	Side Effect	True	UMLS:C0027822	Disorders
C0027830	Neurofibroma	Side Effect	False	C0027830	Disorders
C0027849	Neuroleptic malignant syndrome	Side Effect	True	UMLS:C0027849	Disorders
C0027858	Neuroma	Side Effect	True	UMLS:C0027858	Disorders
C0027868	Neuromyopathy	Side Effect	True	UMLS:C0027868	Disorders
C0027932	Neurosis	Side Effect	True	UMLS:C0027932	Disorders
C0027947	Neutropenia	Side Effect	True	UMLS:C0027947	Disorders
C0027960	Nevus	Side Effect	True	UMLS:C0027960	Disorders
C0027962	Melanocytic naevus	Side Effect	True	UMLS:C0027962	Disorders
C0028043	Nicotine dependence	Side Effect	True	UMLS:C0028043	Disorders
C0028077	Night blindness	Side Effect	True	UMLS:C0028077	Disorders
C0028081	Night sweats	Side Effect	True	UMLS:C0028081	Disorders
C0028084	Nightmare	Side Effect	True	UMLS:C0028084	Disorders
C0028173	NPN increased	Side Effect	False	C0028173	Disorders
C0028242	Nocardiosis	Side Effect	True	UMLS:C0028242	Disorders
C0028259	Nodule	Side Effect	True	UMLS:C0028259	Disorders
C0028432	Nasal disorder	Side Effect	True	UMLS:C0028432	Disorders
C0028643	Numbness	Side Effect	True	UMLS:C0028643	Disorders
C0028734	Nocturia	Side Effect	True	UMLS:C0028734	Disorders
C0028738	Nystagmus	Side Effect	True	UMLS:C0028738	Disorders
C0028754	Obesity	Side Effect	True	UMLS:C0028754	Disorders
C0028768	Obsessive-compulsive disorder	Side Effect	True	UMLS:C0028768	Disorders
C0028778	Obstruction	Side Effect	True	UMLS:C0028778	Disorders
C0028817	Ochronosis	Side Effect	True	UMLS:C0028817	Disorders
C0028840	Ocular hypertension	Side Effect	True	UMLS:C0028840	Disorders
C0028841	Hypotony of eye	Side Effect	True	UMLS:C0028841	Disorders
C0028850	Eye movement disorder	Side Effect	True	UMLS:C0028850	Disorders
C0028866	IIIrd nerve paralysis	Side Effect	True	UMLS:C0028866	Disorders
C0028949	Oligomenorrhoea	Side Effect	True	UMLS:C0028949	Disorders
C0028960	Oligospermia	Side Effect	True	UMLS:C0028960	Disorders
C0028961	Oliguria	Side Effect	True	UMLS:C0028961	Disorders
C0029089	Ophthalmoplegia	Side Effect	True	UMLS:C0029089	Disorders
C0029095	Opioid abuse	Side Effect	True	UMLS:C0029095	Disorders
C0029118	Opportunistic infection	Side Effect	True	UMLS:C0029118	Disorders
C0029119	Opportunistic mycosis	Side Effect	True	UMLS:C0029119	Disorders
C0029124	Optic atrophy	Side Effect	True	UMLS:C0029124	Disorders
C0029132	Optic nerve disorder	Side Effect	True	UMLS:C0029132	Disorders
C0029134	Optic neuritis	Side Effect	True	UMLS:C0029134	Disorders
C0029163	Mouth haemorrhage	Side Effect	True	UMLS:C0029163	Disorders
C0029191	Orchitis	Side Effect	True	UMLS:C0029191	Disorders
C0029221	Organic brain syndrome	Side Effect	True	UMLS:C0029221	Disorders
C0029261	Orgasm abnormal	Side Effect	True	UMLS:C0029261	Disorders
C0029396	Ectopic ossification	Side Effect	True	UMLS:C0029396	Disorders
C0029400	Osteitis	Side Effect	True	UMLS:C0029400	Disorders
C0029405	Brown tumour	Side Effect	True	UMLS:C0029405	Disorders
C0029408	Osteoarthritis	Side Effect	True	UMLS:C0029408	Disorders
C0029429	Osteochondrosis	Side Effect	True	UMLS:C0029429	Disorders
C0029434	Osteogenesis imperfecta	Side Effect	True	UMLS:C0029434	Disorders
C0029442	Osteomalacia	Side Effect	True	UMLS:C0029442	Disorders
C0029443	Osteomyelitis	Side Effect	True	UMLS:C0029443	Disorders
C0029445	Osteonecrosis	Side Effect	True	UMLS:C0029445	Disorders
C0029453	Osteopenia	Side Effect	True	UMLS:C0029453	Disorders
C0029456	Osteoporosis	Side Effect	True	UMLS:C0029456	Disorders
C0029464	Osteosclerosis	Side Effect	True	UMLS:C0029464	Disorders
C0029485	Other acne	Side Effect	False	C0029485	Disorders
C0029560	Other conjunctivitis	Side Effect	False	C0029560	Disorders
C0029574	Other dermatoses	Side Effect	False	C0029574	Disorders
C0029734	Other scleritis	Side Effect	False	C0029734	Disorders
C0029877	Otitis	Side Effect	True	UMLS:C0029877	Disorders
C0029878	Otitis externa	Side Effect	True	UMLS:C0029878	Disorders
C0029882	Otitis media	Side Effect	True	UMLS:C0029882	Disorders
