hetio_id	name	het_type	cui
GO:0010576	metalloenzyme regulator activity	Molecular Function	GO:0010576
GO:0010578	regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway	Biological Process	UMLS:C2611875
GO:0010579	positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway	Biological Process	UMLS:C2611876
GO:0010586	miRNA metabolic process	Biological Process	UMLS:C1819679
GO:0010587	miRNA catabolic process	Biological Process	UMLS:C2611882
GO:0010591	regulation of lamellipodium assembly	Biological Process	UMLS:C2611886
GO:0010592	positive regulation of lamellipodium assembly	Biological Process	UMLS:C2611887
GO:0010593	negative regulation of lamellipodium assembly	Biological Process	UMLS:C2611888
GO:0010594	regulation of endothelial cell migration	Biological Process	UMLS:C2611889
GO:0010595	positive regulation of endothelial cell migration	Biological Process	UMLS:C2611890
GO:0010596	negative regulation of endothelial cell migration	Biological Process	UMLS:C2611891
GO:0010603	regulation of cytoplasmic mRNA processing body assembly	Biological Process	UMLS:C2611898
GO:0010606	positive regulation of cytoplasmic mRNA processing body assembly	Biological Process	UMLS:C2611901
GO:0010608	posttranscriptional regulation of gene expression	Biological Process	UMLS:C2611903
GO:0010609	mRNA localization resulting in posttranscriptional regulation of gene expression	Biological Process	UMLS:C2611904
GO:0010611	regulation of cardiac muscle hypertrophy	Biological Process	UMLS:C2611906
GO:0010612	regulation of cardiac muscle adaptation	Biological Process	UMLS:C2611907
GO:0010613	positive regulation of cardiac muscle hypertrophy	Biological Process	UMLS:C2611908
GO:0010614	negative regulation of cardiac muscle hypertrophy	Biological Process	UMLS:C2611909
GO:0010615	positive regulation of cardiac muscle adaptation	Biological Process	UMLS:C2611910
GO:0010616	negative regulation of cardiac muscle adaptation	Biological Process	UMLS:C2611911
GO:0010621	negative regulation of transcription by transcription factor localization	Biological Process	UMLS:C2611916
GO:0010623	developmental programmed cell death	Biological Process	UMLS:C2611918
GO:0010623	developmental programmed cell death	Biological Process	UMLS:C4327083
GO:0010623	developmental programmed cell death	Biological Process	UMLS:C4329164
GO:0010624	regulation of Schwann cell proliferation	Biological Process	UMLS:C2611919
GO:0010626	negative regulation of Schwann cell proliferation	Biological Process	UMLS:C2611921
GO:0010631	epithelial cell migration	Biological Process	UMLS:C2611926
GO:0010632	regulation of epithelial cell migration	Biological Process	UMLS:C2611927
GO:0010633	negative regulation of epithelial cell migration	Biological Process	UMLS:C2611928
GO:0010634	positive regulation of epithelial cell migration	Biological Process	UMLS:C2611929
GO:0010635	regulation of mitochondrial fusion	Biological Process	UMLS:C2611930
GO:0010636	positive regulation of mitochondrial fusion	Biological Process	UMLS:C2611931
GO:0010637	negative regulation of mitochondrial fusion	Biological Process	UMLS:C2611932
GO:0010638	positive regulation of organelle organization	Biological Process	UMLS:C2611933
GO:0010639	negative regulation of organelle organization	Biological Process	UMLS:C2611934
GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	Biological Process	UMLS:C2611935
GO:0010641	positive regulation of platelet-derived growth factor receptor signaling pathway	Biological Process	UMLS:C2611936
GO:0010642	negative regulation of platelet-derived growth factor receptor signaling pathway	Biological Process	UMLS:C2611937
GO:0010643	cell communication by chemical coupling	Biological Process	UMLS:C2611938
GO:0010644	cell communication by electrical coupling	Biological Process	UMLS:C2611939
GO:0010645	regulation of cell communication by chemical coupling	Biological Process	UMLS:C2611940
GO:0010649	regulation of cell communication by electrical coupling	Biological Process	UMLS:C2611944
GO:0010652	positive regulation of cell communication by chemical coupling	Biological Process	UMLS:C2611947
GO:0010656	negative regulation of muscle cell apoptotic process	Biological Process	UMLS:C2611951
GO:0010657	muscle cell apoptotic process	Biological Process	UMLS:C2611952
GO:0010658	striated muscle cell apoptotic process	Biological Process	UMLS:C2611953
GO:0010659	cardiac muscle cell apoptotic process	Biological Process	UMLS:C2611954
GO:0010660	regulation of muscle cell apoptotic process	Biological Process	UMLS:C2611955
GO:0010661	positive regulation of muscle cell apoptotic process	Biological Process	UMLS:C2611956
GO:0010662	regulation of striated muscle cell apoptotic process	Biological Process	UMLS:C2611957
GO:0010663	positive regulation of striated muscle cell apoptotic process	Biological Process	UMLS:C2611958
GO:0010664	negative regulation of striated muscle cell apoptotic process	Biological Process	UMLS:C2611959
GO:0010664	negative regulation of striated muscle cell apoptotic process	Biological Process	UMLS:C2673160
GO:0010665	regulation of cardiac muscle cell apoptotic process	Biological Process	UMLS:C2611960
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	Biological Process	UMLS:C2611961
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	Biological Process	UMLS:C2611962
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	Biological Process	UMLS:C2611963
GO:0010668	ectodermal cell differentiation	Biological Process	UMLS:C2611964
GO:0010669	epithelial structure maintenance	Biological Process	UMLS:C2611965
GO:0010675	regulation of cellular carbohydrate metabolic process	Biological Process	UMLS:C2611971
GO:0010676	positive regulation of cellular carbohydrate metabolic process	Biological Process	UMLS:C2611972
GO:0010677	negative regulation of cellular carbohydrate metabolic process	Biological Process	UMLS:C2611973
GO:0010692	regulation of alkaline phosphatase activity	Biological Process	UMLS:C2611988
GO:0010693	negative regulation of alkaline phosphatase activity	Biological Process	UMLS:C2611989
GO:0010694	positive regulation of alkaline phosphatase activity	Biological Process	UMLS:C2611990
GO:0010698	acetyltransferase activator activity	Molecular Function	UMLS:C2611994
GO:0010700	negative regulation of norepinephrine secretion	Biological Process	UMLS:C2611996
GO:0010701	positive regulation of norepinephrine secretion	Biological Process	UMLS:C2611997
GO:0010710	regulation of collagen catabolic process	Biological Process	UMLS:C2612007
GO:0010712	regulation of collagen metabolic process	Biological Process	UMLS:C2612010
GO:0010713	negative regulation of collagen metabolic process	Biological Process	UMLS:C2612011
GO:0010714	positive regulation of collagen metabolic process	Biological Process	UMLS:C2612012
GO:0010715	regulation of extracellular matrix disassembly	Biological Process	UMLS:C2612013
GO:0010716	negative regulation of extracellular matrix disassembly	Biological Process	UMLS:C2612014
GO:0010716	negative regulation of extracellular matrix disassembly	Biological Process	UMLS:C2612015
GO:0010717	regulation of epithelial to mesenchymal transition	Biological Process	UMLS:C2612016
GO:0010718	positive regulation of epithelial to mesenchymal transition	Biological Process	UMLS:C2612017
GO:0010719	negative regulation of epithelial to mesenchymal transition	Biological Process	UMLS:C2612018
GO:0010720	positive regulation of cell development	Biological Process	UMLS:C2612019
GO:0010721	negative regulation of cell development	Biological Process	UMLS:C2612020
GO:0010724	regulation of definitive erythrocyte differentiation	Biological Process	UMLS:C2612023
GO:0010726	positive regulation of hydrogen peroxide metabolic process	Biological Process	UMLS:C2612025
GO:0010727	negative regulation of hydrogen peroxide metabolic process	Biological Process	UMLS:C2612026
GO:0010728	regulation of hydrogen peroxide biosynthetic process	Biological Process	UMLS:C2612027
GO:0010730	negative regulation of hydrogen peroxide biosynthetic process	Biological Process	UMLS:C2612029
GO:0010735	positive regulation of transcription via serum response element binding	Biological Process	UMLS:C2612034
GO:0010736	serum response element binding	Molecular Function	UMLS:C2612035
GO:0010737	protein kinase A signaling	Biological Process	UMLS:C2612036
GO:0010738	regulation of protein kinase A signaling	Biological Process	UMLS:C2612037
GO:0010739	positive regulation of protein kinase A signaling	Biological Process	UMLS:C2612038
GO:0010742	macrophage derived foam cell differentiation	Biological Process	UMLS:C2755861
GO:0010743	regulation of macrophage derived foam cell differentiation	Biological Process	UMLS:C2755862
GO:0010744	positive regulation of macrophage derived foam cell differentiation	Biological Process	UMLS:C2755863
GO:0010745	negative regulation of macrophage derived foam cell differentiation	Biological Process	UMLS:C2755864
GO:0010746	regulation of plasma membrane long-chain fatty acid transport	Biological Process	UMLS:C2612045
GO:0010748	negative regulation of plasma membrane long-chain fatty acid transport	Biological Process	UMLS:C2612047
GO:0010749	regulation of nitric oxide mediated signal transduction	Biological Process	UMLS:C2612048
GO:0010751	negative regulation of nitric oxide mediated signal transduction	Biological Process	UMLS:C2612050
GO:0010752	regulation of cGMP-mediated signaling	Biological Process	UMLS:C2612051
GO:0010755	regulation of plasminogen activation	Biological Process	UMLS:C2612054
GO:0010756	positive regulation of plasminogen activation	Biological Process	UMLS:C2612055
GO:0010757	negative regulation of plasminogen activation	Biological Process	UMLS:C2612056
GO:0010757	negative regulation of plasminogen activation	Biological Process	UMLS:C2612057
GO:0010758	regulation of macrophage chemotaxis	Biological Process	UMLS:C2612058
GO:0010759	positive regulation of macrophage chemotaxis	Biological Process	UMLS:C2612059
GO:0010760	negative regulation of macrophage chemotaxis	Biological Process	UMLS:C2612060
GO:0010761	fibroblast migration	Biological Process	UMLS:C2612061
GO:0010762	regulation of fibroblast migration	Biological Process	UMLS:C2612062
GO:0010763	positive regulation of fibroblast migration	Biological Process	UMLS:C2612063
GO:0010764	negative regulation of fibroblast migration	Biological Process	UMLS:C2612064
GO:0010765	positive regulation of sodium ion transport	Biological Process	UMLS:C2612065
GO:0010766	negative regulation of sodium ion transport	Biological Process	UMLS:C2612066
GO:0010767	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	Biological Process	UMLS:C2612067
GO:0010769	regulation of cell morphogenesis involved in differentiation	Biological Process	UMLS:C2612068
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	Biological Process	UMLS:C2612069
GO:0010771	negative regulation of cell morphogenesis involved in differentiation	Biological Process	UMLS:C2612070
GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing	Biological Process	UMLS:C2612091
GO:0010793	regulation of mRNA export from nucleus	Biological Process	UMLS:C2612092
GO:0010796	regulation of multivesicular body size	Biological Process	UMLS:C2612095
GO:0010799	regulation of peptidyl-threonine phosphorylation	Biological Process	UMLS:C2612098
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	Biological Process	UMLS:C2612099
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	Biological Process	UMLS:C2612100
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	Biological Process	UMLS:C2612102
GO:0010804	negative regulation of tumor necrosis factor-mediated signaling pathway	Biological Process	UMLS:C2612103
GO:0010807	regulation of synaptic vesicle priming	Biological Process	UMLS:C2612106
GO:0010810	regulation of cell-substrate adhesion	Biological Process	UMLS:C2612109
GO:0010811	positive regulation of cell-substrate adhesion	Biological Process	UMLS:C2612110
GO:0010812	negative regulation of cell-substrate adhesion	Biological Process	UMLS:C2612111
GO:0010813	neuropeptide catabolic process	Biological Process	UMLS:C2612112
GO:0010815	bradykinin catabolic process	Biological Process	UMLS:C2612114
GO:0010817	regulation of hormone levels	Biological Process	UMLS:C2612116
GO:0010818	T cell chemotaxis	Biological Process	UMLS:C2612117
GO:0010819	regulation of T cell chemotaxis	Biological Process	UMLS:C2612118
GO:0010820	positive regulation of T cell chemotaxis	Biological Process	UMLS:C2612119
GO:0010821	regulation of mitochondrion organization	Biological Process	UMLS:C2612120
GO:0010822	positive regulation of mitochondrion organization	Biological Process	UMLS:C2612121
GO:0010823	negative regulation of mitochondrion organization	Biological Process	UMLS:C2612122
GO:0010824	regulation of centrosome duplication	Biological Process	UMLS:C2612123
GO:0010825	positive regulation of centrosome duplication	Biological Process	UMLS:C2612124
GO:0010826	negative regulation of centrosome duplication	Biological Process	UMLS:C2612125
GO:0010827	regulation of glucose transport	Biological Process	UMLS:C2612126
GO:0010828	positive regulation of glucose transport	Biological Process	UMLS:C2612127
GO:0010829	negative regulation of glucose transport	Biological Process	UMLS:C2612128
GO:0010830	regulation of myotube differentiation	Biological Process	UMLS:C2612129
GO:0010831	positive regulation of myotube differentiation	Biological Process	UMLS:C2612130
GO:0010832	negative regulation of myotube differentiation	Biological Process	UMLS:C2612131
GO:0010833	telomere maintenance via telomere lengthening	Biological Process	UMLS:C2612132
GO:0010835	regulation of protein ADP-ribosylation	Biological Process	UMLS:C2612134
GO:0010837	regulation of keratinocyte proliferation	Biological Process	UMLS:C2612136
GO:0010838	positive regulation of keratinocyte proliferation	Biological Process	UMLS:C2612137
GO:0010839	negative regulation of keratinocyte proliferation	Biological Process	UMLS:C2612138
GO:0010840	regulation of circadian sleep/wake cycle, wakefulness	Biological Process	UMLS:C2612139
GO:0010841	positive regulation of circadian sleep/wake cycle, wakefulness	Biological Process	UMLS:C2612140
GO:0010842	retina layer formation	Biological Process	UMLS:C2612141
GO:0010845	positive regulation of reciprocal meiotic recombination	Biological Process	UMLS:C2612144
GO:0010845	positive regulation of reciprocal meiotic recombination	Biological Process	UMLS:C2612145
GO:0010847	regulation of chromatin assembly	Biological Process	UMLS:C2612148
GO:0010848	regulation of chromatin disassembly	Biological Process	UMLS:C2612149
GO:0010851	cyclase regulator activity	Molecular Function	UMLS:C2612153
GO:0010853	cyclase activator activity	Molecular Function	UMLS:C2612155
GO:0010857	calcium-dependent protein kinase activity	Molecular Function	UMLS:C2612159
GO:0010858	calcium-dependent protein kinase regulator activity	Molecular Function	UMLS:C2612160
GO:0010861	thyroid hormone receptor activator activity	Molecular Function	UMLS:C2612163
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	Biological Process	UMLS:C2612164
GO:0010863	positive regulation of phospholipase C activity	Biological Process	UMLS:C2612165
GO:0010866	regulation of triglyceride biosynthetic process	Biological Process	UMLS:C2612168
GO:0010867	positive regulation of triglyceride biosynthetic process	Biological Process	UMLS:C2612169
GO:0010868	negative regulation of triglyceride biosynthetic process	Biological Process	UMLS:C2612170
GO:0010869	regulation of receptor biosynthetic process	Biological Process	UMLS:C2612171
GO:0010870	positive regulation of receptor biosynthetic process	Biological Process	UMLS:C2612172
GO:0010871	negative regulation of receptor biosynthetic process	Biological Process	UMLS:C2612173
GO:0010872	regulation of cholesterol esterification	Biological Process	UMLS:C2612174
GO:0010873	positive regulation of cholesterol esterification	Biological Process	UMLS:C2612175
GO:0010874	regulation of cholesterol efflux	Biological Process	UMLS:C2612176
GO:0010875	positive regulation of cholesterol efflux	Biological Process	UMLS:C2612177
GO:0010876	lipid localization	Biological Process	UMLS:C2612178
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	Biological Process	UMLS:C2612183
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	Biological Process	UMLS:C2612184
GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	Biological Process	UMLS:C2612185
GO:0010883	regulation of lipid storage	Biological Process	UMLS:C2612186
GO:0010883	regulation of lipid storage	Biological Process	UMLS:C2612187
GO:0010884	positive regulation of lipid storage	Biological Process	UMLS:C2612188
GO:0010884	positive regulation of lipid storage	Biological Process	UMLS:C2612189
GO:0010885	regulation of cholesterol storage	Biological Process	UMLS:C2612190
GO:0010886	positive regulation of cholesterol storage	Biological Process	UMLS:C2612191
GO:0010886	positive regulation of cholesterol storage	Biological Process	UMLS:C2612192
GO:0010887	negative regulation of cholesterol storage	Biological Process	UMLS:C2612193
GO:0010887	negative regulation of cholesterol storage	Biological Process	UMLS:C2612194
GO:0010888	negative regulation of lipid storage	Biological Process	UMLS:C2612195
GO:0010889	regulation of sequestering of triglyceride	Biological Process	UMLS:C2612196
GO:0010890	positive regulation of sequestering of triglyceride	Biological Process	UMLS:C2612197
GO:0010891	negative regulation of sequestering of triglyceride	Biological Process	UMLS:C2612198
GO:0010893	positive regulation of steroid biosynthetic process	Biological Process	UMLS:C2612200
GO:0010894	negative regulation of steroid biosynthetic process	Biological Process	UMLS:C2612201
GO:0010896	regulation of triglyceride catabolic process	Biological Process	UMLS:C2612203
GO:0010897	negative regulation of triglyceride catabolic process	Biological Process	UMLS:C2612204
GO:0010898	positive regulation of triglyceride catabolic process	Biological Process	UMLS:C2612205
GO:0010899	regulation of phosphatidylcholine catabolic process	Biological Process	UMLS:C2612206
GO:0010901	regulation of very-low-density lipoprotein particle remodeling	Biological Process	UMLS:C2612208
GO:0010902	positive regulation of very-low-density lipoprotein particle remodeling	Biological Process	UMLS:C2612209
GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	Biological Process	UMLS:C2612210
GO:0010906	regulation of glucose metabolic process	Biological Process	UMLS:C2612213
GO:0010907	positive regulation of glucose metabolic process	Biological Process	UMLS:C2612214
GO:0010908	regulation of heparan sulfate proteoglycan biosynthetic process	Biological Process	UMLS:C2612215
GO:0010909	positive regulation of heparan sulfate proteoglycan biosynthetic process	Biological Process	UMLS:C2612216
GO:0010911	regulation of isomerase activity	Biological Process	UMLS:C2612218
GO:0010912	positive regulation of isomerase activity	Biological Process	UMLS:C2612219
GO:0010915	regulation of very-low-density lipoprotein particle clearance	Biological Process	UMLS:C2612222
GO:0010916	negative regulation of very-low-density lipoprotein particle clearance	Biological Process	UMLS:C2612223
GO:0010917	negative regulation of mitochondrial membrane potential	Biological Process	UMLS:C2612224
GO:0010918	positive regulation of mitochondrial membrane potential	Biological Process	UMLS:C2612225
GO:0010919	regulation of inositol phosphate biosynthetic process	Biological Process	UMLS:C2612226
GO:0010921	regulation of phosphatase activity	Biological Process	UMLS:C2612228
GO:0010922	positive regulation of phosphatase activity	Biological Process	UMLS:C2612229
GO:0010923	negative regulation of phosphatase activity	Biological Process	UMLS:C2612230
GO:0010927	cellular component assembly involved in morphogenesis	Biological Process	UMLS:C2612234
GO:0010935	regulation of macrophage cytokine production	Biological Process	UMLS:C2612242
GO:0010936	negative regulation of macrophage cytokine production	Biological Process	UMLS:C2612243
GO:0010939	regulation of necrotic cell death	Biological Process	UMLS:C2612246
GO:0010940	positive regulation of necrotic cell death	Biological Process	UMLS:C2612247
GO:0010942	positive regulation of cell death	Biological Process	UMLS:C1516338
GO:0010944	negative regulation of transcription by competitive promoter binding	Biological Process	UMLS:C2612250
GO:0010948	negative regulation of cell cycle process	Biological Process	UMLS:C2755868
GO:0010949	negative regulation of intestinal phytosterol absorption	Biological Process	UMLS:C2755869
GO:0010950	positive regulation of endopeptidase activity	Biological Process	UMLS:C2755870
GO:0010951	negative regulation of endopeptidase activity	Biological Process	UMLS:C2755871
GO:0010952	positive regulation of peptidase activity	Biological Process	UMLS:C2755872
GO:0010954	positive regulation of protein processing	Biological Process	UMLS:C3270338
GO:0010955	negative regulation of protein processing	Biological Process	UMLS:C3270339
GO:0010956	negative regulation of calcidiol 1-monooxygenase activity	Biological Process	UMLS:C2755876
GO:0010957	negative regulation of vitamin D biosynthetic process	Biological Process	UMLS:C2755877
GO:0010958	regulation of amino acid import	Biological Process	UMLS:C2755878
GO:0010959	regulation of metal ion transport	Biological Process	UMLS:C2755879
GO:0010960	magnesium ion homeostasis	Biological Process	UMLS:C2755880
GO:0010961	cellular magnesium ion homeostasis	Biological Process	UMLS:C2755881
GO:0010962	regulation of glucan biosynthetic process	Biological Process	UMLS:C2755882
GO:0010965	regulation of mitotic sister chromatid separation	Biological Process	UMLS:C2755885
GO:0010966	regulation of phosphate transport	Biological Process	UMLS:C2755886
GO:0010968	regulation of microtubule nucleation	Biological Process	UMLS:C2755888
GO:0010970	establishment of localization by movement along microtubule	Biological Process	UMLS:C2755890
GO:0010970	establishment of localization by movement along microtubule	Biological Process	UMLS:C4329163
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	Biological Process	UMLS:C2755891
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	Biological Process	UMLS:C2755892
GO:0010975	regulation of neuron projection development	Biological Process	UMLS:C2755895
GO:0010976	positive regulation of neuron projection development	Biological Process	UMLS:C2755896
GO:0010977	negative regulation of neuron projection development	Biological Process	UMLS:C2755897
GO:0010977	negative regulation of neuron projection development	Biological Process	UMLS:C3820501
GO:0010979	regulation of vitamin D 24-hydroxylase activity	Biological Process	UMLS:C2755899
GO:0010980	positive regulation of vitamin D 24-hydroxylase activity	Biological Process	UMLS:C2755900
GO:0010982	regulation of high-density lipoprotein particle clearance	Biological Process	UMLS:C2755902
GO:0010983	positive regulation of high-density lipoprotein particle clearance	Biological Process	UMLS:C2755903
GO:0010984	regulation of lipoprotein particle clearance	Biological Process	UMLS:C2755904
GO:0010985	negative regulation of lipoprotein particle clearance	Biological Process	UMLS:C2755905
GO:0010986	positive regulation of lipoprotein particle clearance	Biological Process	UMLS:C2755906
GO:0010988	regulation of low-density lipoprotein particle clearance	Biological Process	UMLS:C2755908
GO:0010989	negative regulation of low-density lipoprotein particle clearance	Biological Process	UMLS:C2755909
GO:0010990	regulation of SMAD protein complex assembly	Biological Process	UMLS:C2755910
GO:0010991	negative regulation of SMAD protein complex assembly	Biological Process	UMLS:C2755911
GO:0010992	ubiquitin homeostasis	Biological Process	UMLS:C2755912
GO:0010993	regulation of ubiquitin homeostasis	Biological Process	UMLS:C2755913
GO:0010994	free ubiquitin chain polymerization	Biological Process	UMLS:C2755914
GO:0010996	response to auditory stimulus	Biological Process	UMLS:C2755916
GO:0010997	anaphase-promoting complex binding	Molecular Function	UMLS:C2755917
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	Biological Process	UMLS:C2755918
GO:0010999	regulation of eIF2 alpha phosphorylation by heme	Biological Process	UMLS:C2755919
GO:0012502	induction of programmed cell death	Biological Process	UMLS:C1159851
GO:0012502	induction of programmed cell death	Biological Process	UMLS:C1159852
GO:0012506	vesicle membrane	Cellular Component	UMLS:C1167317
GO:0012507	ER to Golgi transport vesicle membrane	Cellular Component	UMLS:C1166744
GO:0012510	trans-Golgi network transport vesicle membrane	Cellular Component	UMLS:C1166727
GO:0014002	astrocyte development	Biological Process	UMLS:C1817604
GO:0014003	oligodendrocyte development	Biological Process	UMLS:C1817605
GO:0014009	glial cell proliferation	Biological Process	UMLS:C1517553
GO:0014010	Schwann cell proliferation	Biological Process	UMLS:C1817611
GO:0014012	peripheral nervous system axon regeneration	Biological Process	UMLS:C1817613
GO:0014013	regulation of gliogenesis	Biological Process	UMLS:C1817614
GO:0014014	negative regulation of gliogenesis	Biological Process	UMLS:C1817615
GO:0014014	negative regulation of gliogenesis	Biological Process	UMLS:C2265714
GO:0014015	positive regulation of gliogenesis	Biological Process	UMLS:C1817616
GO:0014015	positive regulation of gliogenesis	Biological Process	UMLS:C2265715
GO:0014015	positive regulation of gliogenesis	Biological Process	UMLS:C2265716
GO:0014016	neuroblast differentiation	Biological Process	UMLS:C1817617
GO:0014020	primary neural tube formation	Biological Process	UMLS:C1817621
GO:0014022	neural plate elongation	Biological Process	UMLS:C1817624
GO:0014028	notochord formation	Biological Process	UMLS:C1817629
GO:0014029	neural crest formation	Biological Process	UMLS:C1817630
GO:0014031	mesenchymal cell development	Biological Process	UMLS:C1817632
GO:0014032	neural crest cell development	Biological Process	UMLS:C1817633
GO:0014033	neural crest cell differentiation	Biological Process	UMLS:C1817634
GO:0014034	neural crest cell fate commitment	Biological Process	UMLS:C1817635
GO:0014037	Schwann cell differentiation	Biological Process	UMLS:C1817638
GO:0014038	regulation of Schwann cell differentiation	Biological Process	UMLS:C1817639
GO:0014040	positive regulation of Schwann cell differentiation	Biological Process	UMLS:C1817641
GO:0014040	positive regulation of Schwann cell differentiation	Biological Process	UMLS:C2265720
GO:0014040	positive regulation of Schwann cell differentiation	Biological Process	UMLS:C2265721
GO:0014041	regulation of neuron maturation	Biological Process	UMLS:C1817642
GO:0014042	positive regulation of neuron maturation	Biological Process	UMLS:C1817643
GO:0014042	positive regulation of neuron maturation	Biological Process	UMLS:C2265723
GO:0014042	positive regulation of neuron maturation	Biological Process	UMLS:C2265724
GO:0014043	negative regulation of neuron maturation	Biological Process	UMLS:C1817644
GO:0014043	negative regulation of neuron maturation	Biological Process	UMLS:C2265727
GO:0014044	Schwann cell development	Biological Process	UMLS:C1817645
GO:0014045	establishment of endothelial blood-brain barrier	Biological Process	UMLS:C2755921
GO:0014047	glutamate secretion	Biological Process	UMLS:C1817648
GO:0014048	regulation of glutamate secretion	Biological Process	UMLS:C1817649
GO:0014049	positive regulation of glutamate secretion	Biological Process	UMLS:C1817650
GO:0014049	positive regulation of glutamate secretion	Biological Process	UMLS:C2265728
GO:0014049	positive regulation of glutamate secretion	Biological Process	UMLS:C2265729
GO:0014050	negative regulation of glutamate secretion	Biological Process	UMLS:C1817651
GO:0014050	negative regulation of glutamate secretion	Biological Process	UMLS:C2265732
GO:0014051	gamma-aminobutyric acid secretion	Biological Process	UMLS:C1817652
GO:0014052	regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C1817653
GO:0014053	negative regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C1817654
GO:0014053	negative regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C2265734
GO:0014054	positive regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C1817655
GO:0014054	positive regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C2265735
GO:0014054	positive regulation of gamma-aminobutyric acid secretion	Biological Process	UMLS:C2265736
GO:0014056	regulation of acetylcholine secretion, neurotransmission	Biological Process	UMLS:C1817657
GO:0014059	regulation of dopamine secretion	Biological Process	UMLS:C1817660
GO:0014060	regulation of epinephrine secretion	Biological Process	UMLS:C1817661
GO:0014061	regulation of norepinephrine secretion	Biological Process	UMLS:C1817662
GO:0014062	regulation of serotonin secretion	Biological Process	UMLS:C1817663
GO:0014063	negative regulation of serotonin secretion	Biological Process	UMLS:C1519257
GO:0014063	negative regulation of serotonin secretion	Biological Process	UMLS:C1817664
GO:0014063	negative regulation of serotonin secretion	Biological Process	UMLS:C2265744
GO:0014065	phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817666
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817667
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817668
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817669
GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C3158108
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817670
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C2265750
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C3158109
GO:0014069	postsynaptic density	Cellular Component	UMLS:C1817671
GO:0014070	response to organic cyclic compound	Biological Process	UMLS:C2265753
GO:0014072	response to isoquinoline alkaloid	Biological Process	UMLS:C2265755
GO:0014074	response to purine-containing compound	Biological Process	UMLS:C2265757
GO:0014074	response to purine-containing compound	Biological Process	UMLS:C3158110
GO:0014075	response to amine	Biological Process	UMLS:C2265758
GO:0014076	response to fluoxetine	Biological Process	UMLS:C2265759
GO:0014076	response to fluoxetine	Biological Process	UMLS:C3158111
GO:0014701	junctional sarcoplasmic reticulum membrane	Cellular Component	UMLS:C2265760
GO:0014704	intercalated disc	Cellular Component	UMLS:C0684215
GO:0014706	striated muscle tissue development	Biological Process	UMLS:C2755922
GO:0014707	branchiomeric skeletal muscle development	Biological Process	UMLS:C2265765
GO:0014717	regulation of satellite cell activation involved in skeletal muscle regeneration	Biological Process	UMLS:C2265775
GO:0014718	positive regulation of satellite cell activation involved in skeletal muscle regeneration	Biological Process	UMLS:C2265776
GO:0014719	skeletal muscle satellite cell activation	Biological Process	UMLS:C2265777
GO:0014721	twitch skeletal muscle contraction	Biological Process	UMLS:C2265779
GO:0014722	regulation of skeletal muscle contraction by calcium ion signaling	Biological Process	UMLS:C2265780
GO:0014724	regulation of twitch skeletal muscle contraction	Biological Process	UMLS:C2265782
GO:0014728	regulation of the force of skeletal muscle contraction	Biological Process	UMLS:C2265786
GO:0014731	spectrin-associated cytoskeleton	Cellular Component	UMLS:C2265789
GO:0014732	skeletal muscle atrophy	Biological Process	UMLS:C0541794
GO:0014733	regulation of skeletal muscle adaptation	Biological Process	UMLS:C2265790
GO:0014733	regulation of skeletal muscle adaptation	Biological Process	UMLS:C2265791
GO:0014735	regulation of muscle atrophy	Biological Process	UMLS:C2265793
